iter	Passed	Remaining
1668	48374	96545
1669	48414	96539
1670	48446	96515
1671	48480	96497
1672	48511	96471
1673	48540	96442
1674	48570	96416
1675	48597	96383
1676	48622	96345
1677	48645	96305
1678	48675	96278
1679	48701	96244
1680	48724	96201
1681	48749	96166
1682	48770	96120
1683	48797	96089
1684	48824	96054
1685	48852	96023
1686	48878	95990
1687	48904	95955
1688	48931	95922
1689	48957	95886
1690	48982	95849
1691	49007	95814
1692	49033	95778
1693	49057	95739
1694	49082	95704
1695	49110	95672
1696	49136	95638
1697	49164	95607
1698	49192	95576
1699	49221	95546
1700	49247	95513
1701	49274	95479
1702	49300	95446
1703	49326	95410
1704	49350	95372
1705	49378	95341
1706	49404	95307
1707	49432	95276
1708	49458	95242
1709	49484	95207
1710	49513	95177
1711	49536	95138
1712	49565	95109
1713	49592	95076
1714	49618	95041
1715	49642	95003
1716	49667	94967
1717	49693	94932
1718	49721	94902
1719	49748	94869
1720	49781	94849
1721	49810	94818
1722	49849	94808
1723	49877	94779
1724	49910	94758
1725	49961	94769
1726	49999	94758
1727	50036	94745
1728	50079	94741
1729	50124	94743
1730	50153	94714
1731	50189	94698
1732	50223	94679
1733	50260	94666
1734	50291	94641
1735	50318	94608
1736	50344	94573
1737	50368	94534
1738	50393	94498
1739	50419	94464
1740	50446	94432
1741	50472	94396
1742	50498	94363
1743	50526	94330
1744	50552	94297
1745	50579	94264
1746	50606	94231
1747	50633	94198
1748	50658	94163
1749	50685	94130
1750	50714	94100
1751	50744	94074
1752	50770	94039
1753	50796	94006
1754	50821	93968
1755	50848	93937
1756	50873	93901
1757	50907	93880
1758	50937	93853
1759	50984	93858
1760	51021	93844
1761	51050	93815
1762	51078	93784
1763	51100	93742
1764	51128	93711
1765	51154	93676
1766	51181	93643
1767	51208	93612
1768	51233	93575
1769	51257	93537
1770	51284	93506
1771	51311	93472
1772	51339	93442
1773	51365	93407
1774	51391	93373
1775	51419	93342
1776	51445	93309
1777	51471	93273
1778	51497	93238
1779	51523	93204
1780	51552	93176
1781	51580	93146
1782	51611	93120
1783	51637	93086
1784	51661	93048
1785	51686	93012
1786	51715	92983
1787	51741	92949
1788	51770	92921
1789	51799	92891
1790	51827	92860
1791	51851	92823
1792	51876	92787
1793	51903	92754
1794	51929	92721
1795	51954	92684
1796	51978	92647
1797	52003	92612
1798	52030	92579
1799	52056	92545
1800	52084	92515
1801	52108	92477
1802	52133	92441
1803	52159	92406
1804	52184	92370
1805	52212	92339
1806	52239	92308
1807	52263	92270
1808	52293	92243
1809	52321	92213
1810	52351	92186
1811	52377	92151
1812	52403	92117
1813	52430	92085
1814	52456	92051
1815	52481	92015
1816	52507	91981
1817	52530	91943
1818	52558	91912
1819	52580	91870
1820	52604	91833
1821	52631	91802
1822	52655	91764
1823	52683	91734
1824	52711	91704
1825	52737	91669
1826	52763	91636
1827	52790	91602
1828	52817	91571
1829	52843	91537
1830	52871	91508
1831	52892	91464
1832	52919	91433
1833	52941	91392
1834	52970	91362
1835	52996	91329
1836	53023	91297
1837	53048	91262
1838	53082	91242
1839	53110	91210
1840	53138	91181
1841	53163	91144
1842	53190	91112
1843	53217	91081
1844	53244	91049
1845	53273	91020
1846	53303	90993
1847	53331	90964
1848	53358	90931
1849	53385	90900
1850	53413	90869
1851	53440	90837
1852	53469	90807
1853	53497	90778
1854	53521	90740
1855	53548	90708
1856	53570	90669
1857	53595	90633
1858	53619	90596
1859	53644	90561
1860	53672	90530
1861	53697	90495
1862	53720	90456
1863	53746	90423
1864	53773	90391
1865	53802	90363
1866	53830	90332
1867	53856	90298
1868	53884	90269
1869	53921	90254
1870	53946	90218
1871	53972	90184
1872	53998	90150
1873	54025	90119
1874	54053	90089
1875	54078	90053
1876	54109	90029
1877	54135	89994
1878	54163	89965
1879	54193	89937
1880	54217	89900
1881	54246	89872
1882	54274	89843
1883	54302	89811
1884	54328	89778
1885	54354	89745
1886	54379	89711
1887	54403	89674
1888	54429	89640
1889	54459	89613
1890	54485	89579
1891	54510	89545
1892	54536	89511
1893	54563	89479
1894	54589	89446
1895	54617	89416
1896	54645	89386
1897	54673	89355
1898	54700	89324
1899	54725	89289
1900	54748	89251
1901	54775	89218
1902	54802	89187
1903	54823	89145
1904	54855	89122
1905	54880	89087
1906	54906	89054
1907	54935	89026
1908	54958	88987
1909	54985	88955
1910	55010	88920
1911	55034	88883
1912	55061	88852
1913	55087	88819
1914	55116	88791
1915	55139	88753
1916	55162	88715
1917	55187	88679
1918	55212	88645
1919	55240	88615
1920	55269	88587
1921	55298	88558
1922	55325	88527
1923	55347	88486
1924	55372	88452
1925	55401	88423
1926	55429	88393
1927	55454	88359
1928	55481	88327
1929	55506	88292
1930	55532	88260
1931	55563	88235
1932	55587	88198
1933	55616	88169
1934	55642	88136
1935	55673	88111
1936	55697	88074
1937	55723	88042
1938	55746	88004
1939	55771	87970
1940	55799	87939
1941	55827	87910
1942	55856	87880
1943	55882	87847
1944	55909	87816
1945	55949	87806
1946	55982	87783
1947	56011	87755
1948	56041	87727
1949	56068	87696
1950	56095	87664
1951	56122	87634
1952	56157	87614
1953	56182	87580
1954	56208	87547
1955	56236	87517
1956	56262	87484
1957	56291	87455
1958	56340	87457
1959	56379	87445
1960	56402	87408
1961	56429	87376
1962	56454	87341
1963	56478	87305
1964	56506	87275
1965	56531	87241
1966	56552	87201
1967	56579	87169
1968	56606	87137
1969	56634	87107
1970	56660	87075
1971	56686	87042
1972	56711	87008
1973	56737	86974
1974	56764	86943
1975	56791	86911
1976	56817	86879
1977	56845	86848
1978	56872	86817
1979	56897	86782
1980	56923	86749
1981	56948	86716
1982	56978	86689
1983	57006	86659
1984	57032	86626
1985	57056	86589
1986	57086	86563
1987	57110	86528
1988	57137	86496
1989	57162	86462
1990	57184	86422
1991	57210	86389
1992	57236	86357
1993	57263	86325
1994	57291	86296
1995	57317	86263
1996	57338	86223
1997	57362	86187
1998	57393	86162
1999	57420	86130
2000	57447	86099
2001	57477	86072
2002	57507	86045
2003	57536	86017
2004	57559	85980
2005	57587	85950
2006	57615	85920
2007	57643	85890
2008	57681	85876
2009	57708	85844
2010	57735	85813
2011	57761	85780
2012	57786	85746
2013	57813	85715
2014	57839	85682
2015	57864	85648
2016	57890	85615
2017	57915	85582
2018	57942	85551
2019	57966	85514
2020	57992	85482
2021	58017	85448
2022	58044	85417
2023	58068	85381
2024	58094	85348
2025	58121	85317
2026	58149	85287
2027	58174	85254
2028	58204	85227
2029	58230	85193
2030	58260	85167
2031	58287	85136
2032	58317	85109
2033	58343	85077
2034	58372	85049
2035	58399	85018
2036	58424	84983
2037	58447	84947
2038	58473	84913
2039	58500	84883
2040	58525	84849
2041	58552	84818
2042	58584	84794
2043	58622	84779
2044	58662	84766
2045	58703	84756
2046	58748	84750
2047	58786	84735
2048	58827	84724
2049	58870	84716
2050	58916	84711
2051	58953	84695
2052	58978	84661
2053	59005	84630
2054	59033	84599
2055	59058	84566
2056	59083	84532
2057	59110	84500
2058	59138	84470
2059	59166	84440
2060	59191	84408
2061	59217	84374
2062	59246	84346
2063	59270	84311
2064	59298	84281
2065	59330	84257
2066	59358	84227
2067	59387	84199
2068	59415	84169
2069	59442	84138
2070	59470	84109
2071	59500	84082
2072	59527	84050
2073	59555	84021
2074	59580	83987
2075	59610	83959
2076	59637	83928
2077	59665	83899
2078	59687	83860
2079	59711	83826
2080	59737	83793
2081	59765	83763
2082	59792	83732
2083	59818	83700
2084	59845	83668
2085	59881	83649
2086	59916	83630
2087	59944	83600
2088	59980	83582
2089	60017	83565
2090	60058	83553
2091	60092	83531
2092	60126	83510
2093	60160	83488
2094	60197	83471
2095	60231	83451
2096	60260	83422
2097	60286	83389
2098	60312	83356
2099	60338	83324
2100	60363	83291
2101	60389	83257
2102	60412	83221
2103	60439	83190
2104	60465	83158
2105	60493	83128
2106	60520	83096
2107	60545	83062
2108	60571	83031
2109	60595	82996
2110	60622	82964
2111	60654	82939
2112	60681	82909
2113	60709	82879
2114	60735	82847
2115	60760	82813
2116	60802	82803
2117	60836	82781
2118	60875	82767
2119	60927	82769
2120	60966	82755
2121	60993	82723
2122	61029	82704
2123	61061	82680
2124	61096	82660
2125	61125	82632
2126	61155	82604
2127	61179	82569
2128	61207	82539
2129	61237	82512
2130	61262	82479
2131	61288	82445
2132	61314	82414
2133	61339	82380
2134	61364	82346
2135	61394	82319
2136	61422	82289
2137	61451	82260
2138	61478	82229
2139	61505	82198
2140	61525	82158
2141	61551	82126
2142	61577	82093
2143	61599	82056
2144	61626	82024
2145	61657	81999
2146	61684	81968
2147	61718	81946
2148	61742	81911
2149	61776	81890
2150	61815	81875
2151	61850	81854
2152	61882	81830
2153	61916	81808
2154	61950	81785
2155	61990	81771
2156	62026	81752
2157	62062	81733
2158	62092	81706
2159	62122	81679
2160	62158	81660
2161	62192	81639
2162	62223	81612
2163	62250	81581
2164	62279	81553
2165	62304	81518
2166	62328	81484
2167	62356	81454
2168	62385	81425
2169	62413	81397
2170	62440	81365
2171	62466	81332
2172	62490	81298
2173	62516	81266
2174	62544	81236
2175	62571	81204
2176	62599	81174
2177	62626	81144
2178	62650	81109
2179	62672	81072
2180	62701	81043
2181	62727	81011
2182	62755	80980
2183	62780	80948
2184	62805	80913
2185	62830	80880
2186	62857	80849
2187	62882	80815
2188	62911	80787
2189	62935	80753
2190	62962	80721
2191	62988	80689
2192	63012	80654
2193	63039	80623
2194	63064	80590
2195	63089	80556
2196	63113	80521
2197	63139	80489
2198	63165	80457
2199	63190	80424
2200	63218	80394
2201	63240	80357
2202	63265	80324
2203	63292	80293
2204	63317	80259
2205	63341	80224
2206	63368	80194
2207	63390	80157
2208	63417	80125
2209	63444	80095
2210	63472	80065
2211	63497	80032
2212	63523	79999
2213	63549	79967
2214	63574	79933
2215	63603	79906
2216	63628	79872
2217	63654	79840
2218	63683	79812
2219	63712	79784
2220	63738	79752
2221	63765	79720
2222	63791	79689
2223	63816	79656
2224	63843	79625
2225	63868	79591
2226	63894	79560
2227	63921	79529
2228	63949	79498
2229	63975	79466
2230	64001	79434
2231	64027	79403
2232	64055	79373
2233	64082	79342
2234	64106	79308
2235	64132	79276
2236	64157	79242
2237	64178	79204
2238	64206	79175
2239	64234	79146
2240	64261	79115
2241	64286	79082
2242	64312	79049
2243	64339	79019
2244	64364	78986
2245	64389	78952
2246	64415	78920
2247	64444	78892
2248	64470	78860
2249	64499	78832
2250	64524	78800
2251	64550	78767
2252	64576	78735
2253	64602	78703
2254	64633	78678
2255	64658	78645
2256	64683	78611
2257	64706	78576
2258	64733	78545
2259	64759	78514
2260	64786	78482
2261	64811	78450
2262	64840	78421
2263	64867	78390
2264	64893	78359
2265	64923	78332
2266	64949	78299
2267	64971	78264
2268	65000	78235
2269	65026	78203
2270	65053	78173
2271	65080	78142
2272	65107	78112
2273	65137	78084
2274	65167	78058
2275	65211	78047
2276	65245	78025
2277	65292	78018
2278	65337	78009
2279	65386	78005
2280	65427	77990
2281	65464	77972
2282	65502	77954
2283	65535	77931
2284	65570	77910
2285	65608	77891
2286	65638	77865
2287	65671	77841
2288	65707	77821
2289	65748	77806
2290	65780	77782
2291	65811	77756
2292	65837	77724
2293	65865	77695
2294	65891	77662
2295	65918	77632
2296	65946	77602
2297	65972	77570
2298	65998	77538
2299	66026	77509
2300	66050	77475
2301	66077	77444
2302	66104	77413
2303	66128	77379
2304	66155	77349
2305	66181	77316
2306	66206	77284
2307	66234	77254
2308	66264	77227
2309	66312	77220
2310	66342	77194
2311	66370	77164
2312	66396	77132
2313	66439	77119
2314	66473	77097
2315	66513	77081
2316	66546	77058
2317	66589	77046
2318	66636	77038
2319	66681	77028
2320	66715	77005
2321	66744	76977
2322	66776	76952
2323	66802	76920
2324	66830	76891
2325	66859	76863
2326	66890	76835
2327	66916	76804
2328	66945	76776
2329	66978	76751
2330	67013	76730
2331	67039	76698
2332	67076	76679
2333	67112	76658
2334	67143	76633
2335	67177	76610
2336	67208	76583
2337	67245	76564
2338	67281	76543
2339	67310	76514
2340	67342	76489
2341	67371	76461
2342	67403	76437
2343	67432	76408
2344	67460	76378
2345	67486	76347
2346	67515	76317
2347	67539	76284
2348	67569	76256
2349	67594	76224
2350	67621	76192
2351	67651	76165
2352	67684	76141
2353	67717	76117
2354	67748	76091
2355	67781	76067
2356	67811	76039
2357	67844	76015
2358	67876	75990
2359	67908	75965
2360	67943	75943
2361	67978	75921
2362	68005	75891
2363	68029	75856
2364	68053	75822
2365	68078	75789
2366	68103	75756
2367	68128	75723
2368	68155	75693
2369	68183	75663
2370	68208	75630
2371	68238	75603
2372	68270	75578
2373	68308	75558
2374	68338	75531
2375	68364	75500
2376	68395	75473
2377	68432	75454
2378	68466	75431
2379	68498	75406
2380	68536	75387
2381	68562	75355
2382	68590	75326
2383	68616	75293
2384	68642	75262
2385	68667	75229
2386	68693	75196
2387	68720	75166
2388	68750	75138
2389	68773	75103
2390	68800	75073
2391	68828	75043
2392	68859	75017
2393	68886	74986
2394	68917	74960
2395	68944	74929
2396	68977	74905
2397	69010	74881
2398	69043	74857
2399	69077	74833
2400	69113	74812
2401	69152	74795
2402	69185	74770
2403	69217	74745
2404	69251	74722
2405	69278	74691
2406	69304	74659
2407	69335	74633
2408	69359	74599
2409	69387	74569
2410	69414	74538
2411	69441	74508
2412	69468	74477
2413	69508	74461
2414	69545	74441
2415	69582	74420
2416	69616	74397
2417	69651	74376
2418	69682	74348
2419	69716	74325
2420	69756	74309
2421	69785	74280
2422	69813	74250
2423	69841	74220
2424	69870	74192
2425	69897	74161
2426	69919	74126
2427	69949	74098
2428	69975	74065
2429	70004	74037
2430	70030	74006
2431	70056	73974
2432	70083	73943
2433	70111	73913
2434	70141	73885
2435	70166	73852
2436	70192	73821
2437	70218	73789
2438	70250	73764
2439	70280	73737
2440	70308	73707
2441	70332	73673
2442	70359	73643
2443	70386	73612
2444	70414	73582
2445	70439	73549
2446	70466	73518
2447	70489	73483
2448	70517	73454
2449	70542	73421
2450	70571	73393
2451	70599	73363
2452	70628	73334
2453	70652	73301
2454	70678	73269
2455	70704	73237
2456	70728	73204
2457	70757	73175
2458	70784	73144
2459	70808	73111
2460	70837	73082
2461	70886	73075
2462	70915	73046
2463	70942	73015
2464	70967	72982
2465	70997	72954
2466	71024	72924
2467	71053	72896
2468	71082	72867
2469	71109	72836
2470	71133	72803
2471	71158	72770
2472	71186	72740
2473	71214	72711
2474	71242	72682
2475	71270	72652
2476	71293	72617
2477	71322	72589
2478	71351	72559
2479	71372	72523
2480	71398	72492
2481	71426	72462
2482	71451	72430
2483	71474	72394
2484	71499	72362
2485	71525	72331
2486	71552	72300
2487	71574	72264
2488	71599	72232
2489	71629	72204
2490	71659	72176
2491	71684	72145
2492	71710	72113
2493	71737	72082
2494	71762	72050
2495	71786	72016
2496	71813	71986
2497	71838	71953
2498	71866	71923
2499	71890	71890
2500	71915	71858
2501	71944	71829
2502	71968	71796
2503	71994	71764
2504	72023	71736
2505	72050	71705
2506	72073	71671
2507	72099	71639
2508	72125	71608
2509	72152	71577
2510	72176	71544
2511	72204	71515
2512	72232	71484
2513	72260	71455
2514	72288	71426
2515	72316	71396
2516	72345	71367
2517	72369	71335
2518	72397	71304
2519	72424	71274
2520	72452	71245
2521	72475	71211
2522	72503	71181
2523	72527	71148
2524	72553	71117
2525	72578	71084
2526	72605	71053
2527	72630	71021
2528	72659	70992
2529	72687	70963
2530	72711	70929
2531	72732	70893
2532	72755	70859
2533	72781	70828
2534	72807	70796
2535	72833	70766
2536	72859	70734
2537	72887	70704
2538	72915	70675
2539	72941	70644
2540	72967	70613
2541	72991	70579
2542	73020	70551
2543	73045	70519
2544	73075	70490
2545	73102	70460
2546	73126	70428
2547	73153	70397
2548	73179	70365
2549	73207	70336
2550	73232	70304
2551	73259	70273
2552	73284	70241
2553	73311	70211
2554	73338	70181
2555	73366	70151
2556	73388	70116
2557	73416	70087
2558	73443	70056
2559	73470	70026
2560	73494	69993
2561	73523	69964
2562	73549	69933
2563	73577	69904
2564	73604	69873
2565	73630	69842
2566	73656	69811
2567	73682	69780
2568	73708	69749
2569	73735	69718
2570	73760	69686
2571	73787	69656
2572	73813	69625
2573	73841	69595
2574	73867	69564
2575	73896	69535
2576	73921	69504
2577	73954	69479
2578	73983	69450
2579	74008	69418
2580	74036	69389
2581	74064	69360
2582	74089	69327
2583	74115	69296
2584	74145	69269
2585	74172	69239
2586	74199	69209
2587	74227	69179
2588	74249	69144
2589	74272	69110
2590	74298	69079
2591	74323	69047
2592	74350	69016
2593	74375	68984
2594	74399	68952
2595	74428	68923
2596	74455	68893
2597	74485	68866
2598	74511	68835
2599	74540	68806
2600	74567	68776
2601	74594	68746
2602	74623	68717
2603	74648	68685
2604	74675	68655
2605	74703	68626
2606	74727	68593
2607	74752	68560
2608	74780	68532
2609	74805	68500
2610	74829	68466
2611	74852	68433
2612	74879	68403
2613	74906	68372
2614	74934	68343
2615	74961	68313
2616	74987	68282
2617	75014	68252
2618	75038	68219
2619	75066	68189
2620	75092	68159
2621	75118	68128
2622	75144	68096
2623	75171	68066
2624	75202	68039
2625	75232	68012
2626	75255	67979
2627	75281	67947
2628	75309	67918
2629	75337	67889
2630	75367	67862
2631	75389	67827
2632	75416	67797
2633	75444	67768
2634	75471	67737
2635	75496	67706
2636	75524	67676
2637	75553	67648
2638	75579	67617
2639	75606	67587
2640	75632	67556
2641	75659	67526
2642	75684	67494
2643	75710	67463
2644	75738	67434
2645	75764	67403
2646	75791	67373
2647	75817	67342
2648	75843	67311
2649	75874	67285
2650	75912	67264
2651	75955	67248
2652	75997	67231
2653	76042	67217
2654	76081	67198
2655	76118	67176
2656	76151	67151
2657	76183	67126
2658	76225	67109
2659	76281	67104
2660	76313	67079
2661	76342	67050
2662	76370	67021
2663	76396	66990
2664	76425	66961
2665	76450	66930
2666	76476	66898
2667	76514	66878
2668	76550	66855
2669	76590	66837
2670	76631	66819
2671	76666	66795
2672	76704	66775
2673	76742	66754
2674	76781	66734
2675	76820	66715
2676	76850	66688
2677	76876	66656
2678	76902	66625
2679	76931	66597
2680	76956	66565
2681	76988	66539
2682	77015	66509
2683	77044	66480
2684	77073	66452
2685	77102	66424
2686	77129	66394
2687	77156	66363
2688	77181	66331
2689	77211	66304
2690	77236	66272
2691	77263	66242
2692	77290	66212
2693	77315	66180
2694	77341	66148
2695	77368	66119
2696	77396	66089
2697	77426	66062
2698	77457	66035
2699	77483	66004
2700	77511	65974
2701	77536	65942
2702	77560	65910
2703	77588	65881
2704	77615	65850
2705	77641	65819
2706	77668	65789
2707	77693	65758
2708	77718	65726
2709	77744	65695
2710	77768	65663
2711	77793	65631
2712	77815	65596
2713	77844	65568
2714	77874	65540
2715	77896	65506
2716	77923	65476
2717	77950	65446
2718	77977	65416
2719	78003	65385
2720	78031	65356
2721	78054	65322
2722	78082	65293
2723	78110	65263
2724	78141	65237
2725	78176	65213
2726	78210	65189
2727	78241	65162
2728	78269	65134
2729	78297	65104
2730	78328	65077
2731	78356	65048
2732	78385	65019
2733	78413	64991
2734	78445	64965
2735	78474	64936
2736	78505	64909
2737	78535	64882
2738	78564	64853
2739	78592	64824
2740	78622	64797
2741	78652	64769
2742	78679	64739
2743	78705	64708
2744	78731	64677
2745	78760	64648
2746	78785	64617
2747	78815	64590
2748	78842	64559
2749	78867	64528
2750	78897	64500
2751	78921	64467
2752	78949	64438
2753	78975	64408
2754	79001	64376
2755	79025	64344
2756	79048	64311
2757	79075	64280
2758	79103	64252
2759	79130	64221
2760	79155	64190
2761	79184	64162
2762	79218	64137
2763	79243	64105
2764	79267	64073
2765	79294	64043
2766	79320	64012
2767	79346	63982
2768	79371	63949
2769	79396	63918
2770	79425	63889
2771	79457	63863
2772	79484	63834
2773	79512	63804
2774	79538	63773
2775	79564	63743
2776	79589	63712
2777	79616	63681
2778	79644	63652
2779	79671	63622
2780	79695	63590
2781	79718	63557
2782	79747	63528
2783	79774	63498
2784	79798	63466
2785	79826	63436
2786	79855	63408
2787	79881	63378
2788	79911	63350
2789	79936	63318
2790	79961	63287
2791	79989	63258
2792	80017	63228
2793	80044	63198
2794	80074	63171
2795	80102	63141
2796	80132	63114
2797	80158	63083
2798	80186	63054
2799	80214	63025
2800	80239	62994
2801	80264	62962
2802	80288	62930
2803	80314	62899
2804	80342	62870
2805	80367	62838
2806	80391	62806
2807	80415	62774
2808	80441	62744
2809	80469	62714
2810	80497	62685
2811	80523	62655
2812	80550	62624
2813	80572	62591
2814	80598	62560
2815	80627	62532
2816	80657	62504
2817	80684	62475
2818	80710	62444
2819	80733	62411
2820	80757	62379
2821	80785	62349
2822	80821	62326
2823	80867	62311
2824	80895	62282
2825	80921	62251
2826	80947	62221
2827	80972	62189
2828	80999	62160
2829	81028	62131
2830	81056	62102
2831	81081	62071
2832	81109	62041
2833	81132	62008
2834	81160	61979
2835	81187	61949
2836	81207	61914
2837	81233	61884
2838	81257	61851
2839	81287	61824
2840	81315	61794
2841	81343	61765
2842	81368	61735
2843	81396	61705
2844	81423	61675
2845	81451	61646
2846	81477	61615
2847	81501	61583
2848	81528	61554
2849	81556	61525
2850	81581	61493
2851	81608	61464
2852	81636	61435
2853	81662	61404
2854	81688	61373
2855	81715	61343
2856	81741	61313
2857	81768	61283
2858	81793	61252
2859	81817	61219
2860	81845	61190
2861	81873	61162
2862	81901	61132
2863	81927	61102
2864	81955	61072
2865	81981	61042
2866	82008	61012
2867	82035	60983
2868	82065	60955
2869	82098	60930
2870	82127	60901
2871	82153	60871
2872	82183	60843
2873	82210	60814
2874	82238	60785
2875	82264	60754
2876	82289	60723
2877	82315	60692
2878	82341	60662
2879	82368	60632
2880	82394	60601
2881	82419	60570
2882	82461	60552
2883	82489	60522
2884	82512	60490
2885	82537	60458
2886	82566	60430
2887	82594	60401
2888	82638	60384
2889	82684	60368
2890	82725	60348
2891	82771	60332
2892	82820	60318
2893	82873	60308
2894	82900	60277
2895	82932	60251
2896	82960	60223
2897	83001	60203
2898	83043	60184
2899	83078	60159
2900	83101	60127
2901	83125	60095
2902	83152	60065
2903	83181	60037
2904	83210	60008
2905	83238	59979
2906	83266	59950
2907	83290	59918
2908	83315	59887
2909	83340	59855
2910	83369	59827
2911	83397	59798
2912	83425	59770
2913	83462	59746
2914	83488	59716
2915	83515	59686
2916	83542	59657
2917	83572	59629
2918	83617	59612
2919	83662	59595
2920	83705	59576
2921	83746	59556
2922	83789	59538
2923	83824	59514
2924	83868	59496
2925	83899	59469
2926	83929	59441
2927	83960	59414
2928	83982	59381
2929	84006	59349
2930	84035	59320
2931	84062	59290
2932	84091	59262
2933	84117	59231
2934	84145	59203
2935	84171	59172
2936	84198	59142
2937	84225	59112
2938	84247	59079
2939	84272	59048
2940	84300	59019
2941	84327	58989
2942	84354	58959
2943	84383	58930
2944	84411	58901
2945	84437	58871
2946	84464	58841
2947	84491	58811
2948	84517	58781
2949	84543	58750
2950	84571	58721
2951	84597	58690
2952	84625	58662
2953	84650	58630
2954	84677	58600
2955	84705	58571
2956	84732	58541
2957	84760	58512
2958	84787	58482
2959	84814	58452
2960	84848	58428
2961	84875	58398
2962	84908	58372
2963	84935	58343
2964	84963	58314
2965	84995	58287
2966	85021	58257
2967	85048	58227
2968	85075	58197
2969	85104	58169
2970	85132	58139
2971	85161	58111
2972	85188	58081
2973	85214	58051
2974	85241	58021
2975	85272	57994
2976	85307	57970
2977	85337	57942
2978	85365	57913
2979	85391	57882
2980	85413	57849
2981	85439	57818
2982	85466	57789
2983	85499	57763
2984	85525	57733
2985	85554	57704
2986	85579	57673
2987	85601	57640
2988	85626	57609
2989	85655	57580
2990	85688	57555
2991	85715	57525
2992	85746	57498
2993	85774	57469
2994	85798	57437
2995	85825	57407
2996	85854	57379
2997	85884	57351
2998	85914	57324
2999	85943	57295
3000	85973	57267
3001	85999	57237
3002	86029	57210
3003	86063	57184
3004	86092	57156
3005	86122	57128
3006	86147	57097
3007	86194	57080
3008	86232	57058
3009	86260	57029
3010	86288	57000
3011	86315	56970
3012	86347	56944
3013	86373	56913
3014	86400	56883
3015	86425	56852
3016	86450	56821
3017	86478	56792
3018	86502	56761
3019	86527	56729
3020	86554	56699
3021	86579	56669
3022	86604	56638
3023	86632	56608
3024	86657	56578
3025	86682	56547
3026	86709	56517
3027	86733	56485
3028	86760	56455
3029	86786	56425
3030	86816	56397
3031	86843	56367
3032	86868	56336
3033	86894	56306
3034	86920	56276
3035	86946	56245
3036	86967	56212
3037	87018	56198
3038	87056	56175
3039	87088	56149
3040	87119	56122
3041	87144	56090
3042	87169	56059
3043	87197	56031
3044	87224	56001
3045	87249	55970
3046	87274	55939
3047	87301	55909
3048	87327	55879
3049	87354	55849
3050	87380	55819
3051	87405	55788
3052	87430	55757
3053	87456	55727
3054	87487	55699
3055	87513	55669
3056	87543	55642
3057	87569	55611
3058	87600	55584
3059	87621	55550
3060	87647	55520
3061	87674	55490
3062	87700	55460
3063	87724	55428
3064	87748	55397
3065	87774	55366
3066	87801	55337
3067	87827	55307
3068	87852	55276
3069	87877	55245
3070	87902	55214
3071	87929	55184
3072	87956	55155
3073	87981	55124
3074	88010	55095
3075	88039	55067
3076	88068	55039
3077	88092	55007
3078	88119	54977
3079	88147	54948
3080	88169	54916
3081	88195	54886
3082	88221	54855
3083	88248	54826
3084	88273	54795
3085	88297	54764
3086	88322	54733
3087	88347	54702
3088	88376	54674
3089	88405	54645
3090	88430	54614
3091	88459	54586
3092	88481	54553
3093	88507	54523
3094	88533	54492
3095	88561	54464
3096	88587	54433
3097	88612	54402
3098	88637	54372
3099	88664	54343
3100	88691	54313
3101	88718	54283
3102	88742	54252
3103	88769	54222
3104	88793	54191
3105	88820	54161
3106	88847	54132
3107	88874	54102
3108	88902	54073
3109	88926	54041
3110	88957	54015
3111	88986	53986
3112	89012	53956
3113	89039	53926
3114	89067	53898
3115	89095	53868
3116	89118	53837
3117	89149	53809
3118	89177	53781
3119	89208	53754
3120	89234	53723
3121	89264	53695
3122	89293	53667
3123	89319	53637
3124	89346	53607
3125	89371	53576
3126	89397	53547
3127	89424	53517
3128	89451	53488
3129	89480	53459
3130	89506	53429
3131	89532	53399
3132	89560	53370
3133	89585	53339
3134	89612	53310
3135	89633	53276
3136	89662	53248
3137	89692	53220
3138	89721	53192
3139	89750	53164
3140	89778	53135
3141	89806	53106
3142	89833	53076
3143	89859	53047
3144	89888	53018
3145	89917	52990
3146	89944	52960
3147	89972	52931
3148	90001	52903
3149	90031	52875
3150	90060	52847
3151	90087	52817
3152	90119	52791
3153	90148	52762
3154	90175	52733
3155	90202	52703
3156	90228	52673
3157	90254	52643
3158	90284	52615
3159	90311	52586
3160	90343	52559
3161	90370	52530
3162	90397	52501
3163	90423	52470
3164	90451	52441
3165	90476	52411
3166	90502	52381
3167	90531	52352
3168	90559	52324
3169	90586	52294
3170	90611	52263
3171	90646	52238
3172	90674	52209
3173	90702	52181
3174	90729	52151
3175	90772	52131
3176	90810	52108
3177	90839	52079
3178	90869	52051
3179	90897	52023
3180	90924	51993
3181	90949	51963
3182	90975	51932
3183	91000	51902
3184	91027	51872
3185	91052	51842
3186	91078	51812
3187	91104	51782
3188	91147	51761
3189	91178	51734
3190	91206	51705
3191	91232	51675
3192	91258	51645
3193	91284	51615
3194	91307	51583
3195	91331	51552
3196	91360	51524
3197	91382	51491
3198	91411	51463
3199	91437	51433
3200	91463	51403
3201	91494	51376
3202	91519	51345
3203	91552	51319
3204	91579	51290
3205	91602	51258
3206	91629	51229
3207	91653	51198
3208	91680	51168
3209	91707	51139
3210	91733	51109
3211	91758	51078
3212	91783	51048
3213	91813	51020
3214	91840	50990
3215	91865	50960
3216	91894	50931
3217	91923	50903
3218	91952	50875
3219	91979	50845
3220	92005	50816
3221	92030	50785
