iter	Logloss
1513	0.1527666485
1514	0.1527482172
1515	0.152723481
1516	0.1527033807
1517	0.152679921
1518	0.1526623709
1519	0.1526457272
1520	0.1526180644
1521	0.1525950007
1522	0.1525795981
1523	0.1525563281
1524	0.1525378309
1525	0.1525083248
1526	0.1524922908
1527	0.1524775775
1528	0.1524605877
1529	0.1524306723
1530	0.152402917
1531	0.1523879756
1532	0.1523629778
1533	0.1523465358
1534	0.1523242591
1535	0.1522919406
1536	0.1522673362
1537	0.1522329393
1538	0.1522087302
1539	0.1521810324
1540	0.1521684654
1541	0.1521579238
1542	0.1521335814
1543	0.15212262
1544	0.1520886379
1545	0.152075436
1546	0.1520485948
1547	0.1520321788
1548	0.1520018278
1549	0.1519866793
1550	0.1519620365
1551	0.1519403836
1552	0.1519203983
1553	0.1518940024
1554	0.1518837419
1555	0.1518680791
1556	0.1518363182
1557	0.1518121681
1558	0.1517892478
1559	0.1517745077
1560	0.1517587467
1561	0.1517273382
1562	0.1516991195
1563	0.1516853257
1564	0.1516600464
1565	0.1516392075
1566	0.1516170333
1567	0.151587992
1568	0.1515726065
1569	0.1515588883
1570	0.1515396638
1571	0.151515298
1572	0.151488291
1573	0.1514653758
1574	0.1514292186
1575	0.1514189003
1576	0.1513981206
1577	0.1513804932
1578	0.1513587842
1579	0.1513419952
1580	0.1513200689
1581	0.1512823158
1582	0.1512552914
1583	0.1512387992
1584	0.1512136825
1585	0.1511936099
1586	0.1511792396
1587	0.151166754
1588	0.1511507211
1589	0.1511128506
1590	0.1510812014
1591	0.1510670639
1592	0.1510484213
1593	0.1510363999
1594	0.1510055428
1595	0.150988813
1596	0.1509720671
1597	0.1509484075
1598	0.1509352764
1599	0.1509183614
1600	0.1508905909
1601	0.150872841
1602	0.1508488112
1603	0.1508294495
1604	0.1508116866
1605	0.150788801
1606	0.1507540835
1607	0.1507279047
1608	0.1507074095
1609	0.150687165
1610	0.1506601924
1611	0.1506431605
1612	0.150620411
1613	0.1505911374
1614	0.150583943
1615	0.1505735653
1616	0.1505484863
1617	0.1505232084
1618	0.1504991552
1619	0.1504821331
1620	0.1504633221
1621	0.1504432545
1622	0.1504395719
1623	0.1504195718
1624	0.1504011058
1625	0.1503801867
1626	0.1503603916
1627	0.1503462155
1628	0.1503126938
1629	0.1502977404
1630	0.1502898829
1631	0.1502732222
1632	0.1502515408
1633	0.150227614
1634	0.1502067152
1635	0.1501869135
1636	0.1501589548
1637	0.1501347696
1638	0.1501125495
1639	0.150093383
1640	0.1500744925
1641	0.1500557791
1642	0.1500326669
1643	0.1500163087
1644	0.1500026937
1645	0.1499709917
1646	0.1499499671
1647	0.1499292356
1648	0.1499065856
1649	0.1498812767
1650	0.1498560735
1651	0.1498313515
1652	0.1498125241
1653	0.1497822695
1654	0.149770219
1655	0.1497444055
1656	0.1497317062
1657	0.1497124817
1658	0.1496950575
1659	0.1496776524
1660	0.1496532483
1661	0.1496328075
1662	0.1495965444
1663	0.1495762855
1664	0.1495551589
1665	0.1495311205
1666	0.1495070576
1667	0.149481641
1668	0.1494512246
1669	0.1494386285
1670	0.1494194801
1671	0.1494012087
1672	0.1493873651
1673	0.1493617779
1674	0.149332306
1675	0.1493149283
1676	0.1492963215
1677	0.1492666339
1678	0.149254278
1679	0.1492316139
1680	0.149218381
1681	0.1492009275
1682	0.1491813697
1683	0.1491637534
1684	0.1491420173
1685	0.1491183047
1686	0.1491054537
1687	0.1490721142
1688	0.1490500075
1689	0.149024152
1690	0.1490026971
1691	0.148982035
1692	0.1489499389
1693	0.1489324272
1694	0.1489029943
1695	0.1488806563
1696	0.1488592189
1697	0.1488393675
1698	0.148829378
1699	0.1488003933
1700	0.1487759524
1701	0.1487635701
1702	0.1487478907
1703	0.148720371
1704	0.1487089476
1705	0.1486972843
1706	0.1486769614
1707	0.1486632094
1708	0.1486624665
1709	0.1486379516
1710	0.1486138499
1711	0.1485909382
1712	0.1485700194
1713	0.1485616499
1714	0.1485439759
1715	0.1485234163
1716	0.1485035624
1717	0.1484814322
1718	0.148469747
1719	0.1484532092
1720	0.1484311392
1721	0.1484023337
1722	0.1483827532
1723	0.1483652043
1724	0.1483444411
1725	0.1483264819
1726	0.1483037273
1727	0.1482904596
1728	0.1482744664
1729	0.1482522951
1730	0.1482360595
1731	0.1482092297
1732	0.1482068787
1733	0.1481863981
1734	0.148167462
1735	0.1481461304
1736	0.1481218008
1737	0.1481059676
1738	0.148105232
1739	0.1480925642
1740	0.1480758774
1741	0.1480575419
1742	0.1480353367
1743	0.1480156345
1744	0.1479927151
1745	0.1479734005
1746	0.1479603563
1747	0.1479404687
1748	0.1479377753
1749	0.1479177197
1750	0.1478949895
1751	0.1478678356
1752	0.1478541181
1753	0.1478412759
1754	0.1478317124
1755	0.1478103387
1756	0.1477839612
1757	0.1477573167
1758	0.1477353989
1759	0.1477296909
1760	0.1477045169
1761	0.1476685658
1762	0.1476403763
1763	0.1476227642
1764	0.1475897354
1765	0.1475696638
1766	0.1475518282
1767	0.1475200383
1768	0.1475060678
1769	0.1474809246
1770	0.1474653794
1771	0.1474461028
1772	0.1474300483
1773	0.1474053854
1774	0.1473800932
1775	0.1473597789
1776	0.1473324006
1777	0.1473108018
1778	0.1472873821
1779	0.147271276
1780	0.1472514724
1781	0.1472461784
1782	0.1472228993
1783	0.1472082886
1784	0.1471845189
1785	0.1471618167
1786	0.1471318092
1787	0.1471109612
1788	0.1470895472
1789	0.1470606457
1790	0.1470378182
1791	0.1470272648
1792	0.1470087156
1793	0.1469908887
1794	0.1469671423
1795	0.1469484758
1796	0.1469333003
1797	0.1469080753
1798	0.1468944289
1799	0.1468744335
1800	0.1468454246
1801	0.1468168829
1802	0.1467977114
1803	0.1467719937
1804	0.1467487778
1805	0.1467372298
1806	0.1467342351
1807	0.1467208891
1808	0.146706604
1809	0.1466834328
1810	0.1466617852
1811	0.146639578
1812	0.1466202036
1813	0.1466082583
1814	0.1465933016
1815	0.1465737295
1816	0.1465548687
1817	0.1465387331
1818	0.1465190325
1819	0.1465012396
1820	0.1464827122
1821	0.1464661055
1822	0.1464522119
1823	0.1464303626
1824	0.1464053376
1825	0.1463844496
1826	0.1463583257
1827	0.1463328332
1828	0.1463163617
1829	0.1462824764
1830	0.1462685596
1831	0.146251511
1832	0.1462346827
1833	0.1462107519
1834	0.1461976777
1835	0.1461794562
1836	0.1461597748
1837	0.1461506077
1838	0.1461282991
1839	0.146126053
1840	0.1460983837
1841	0.1460804968
1842	0.1460570969
1843	0.1460396385
1844	0.1460178127
1845	0.1459945523
1846	0.1459750303
1847	0.1459556243
1848	0.1459417322
1849	0.1459258841
1850	0.1459177682
1851	0.1458955473
1852	0.1458753029
1853	0.1458590412
1854	0.145842757
1855	0.145811836
1856	0.145792982
1857	0.1457813261
1858	0.1457649718
1859	0.1457405345
1860	0.145720259
1861	0.1457063887
1862	0.1456827059
1863	0.1456645028
1864	0.1456404649
1865	0.1456395367
1866	0.1456302414
1867	0.1456168815
1868	0.1456056151
1869	0.1455804379
1870	0.1455668325
1871	0.1455442686
1872	0.1455310527
1873	0.1455016852
1874	0.145481535
1875	0.1454628405
1876	0.1454364952
1877	0.1454071979
1878	0.1454029107
1879	0.145378745
1880	0.1453476475
1881	0.1453303022
1882	0.1453044747
1883	0.1452856014
1884	0.1452683632
1885	0.1452571262
1886	0.1452377658
1887	0.1452222608
1888	0.1452085604
1889	0.1451841897
1890	0.1451659572
1891	0.1451487827
1892	0.1451354483
1893	0.1451146634
1894	0.1450992356
1895	0.1450764769
1896	0.1450503414
1897	0.1450399151
1898	0.1450275706
1899	0.1450065338
1900	0.1449903981
1901	0.1449685732
1902	0.1449390849
1903	0.1449282414
1904	0.1448976264
1905	0.1448618075
1906	0.1448465835
1907	0.144825623
1908	0.1448049648
1909	0.144785901
1910	0.1447705944
1911	0.1447557245
1912	0.1447390188
1913	0.1447229473
1914	0.1446961678
1915	0.1446837074
1916	0.1446636273
1917	0.1446451346
1918	0.1446264585
1919	0.1446137457
1920	0.1445853997
1921	0.1445672043
1922	0.1445399167
1923	0.1445248935
1924	0.1445072601
1925	0.1444886088
1926	0.1444612658
1927	0.1444411355
1928	0.1444240265
1929	0.1444145314
1930	0.1444029513
1931	0.1443943952
1932	0.1443716397
1933	0.1443444968
1934	0.1443220956
1935	0.1442918942
1936	0.1442765833
1937	0.144262617
1938	0.1442562408
1939	0.1442424066
1940	0.1442325618
1941	0.1442129019
1942	0.1441979124
1943	0.1441778011
1944	0.144173608
1945	0.1441402283
1946	0.1441117861
1947	0.1440977738
1948	0.1440759304
1949	0.1440597768
1950	0.1440583046
1951	0.1440443213
1952	0.1440263742
1953	0.1440081409
1954	0.1439930612
1955	0.1439715163
1956	0.1439643466
1957	0.1439406131
1958	0.1439269201
1959	0.1438982974
1960	0.1438786452
1961	0.1438652896
1962	0.1438606106
1963	0.1438446428
1964	0.1438121253
1965	0.1437909589
1966	0.1437726508
1967	0.1437488558
1968	0.1437293214
1969	0.1437051009
1970	0.1436792582
1971	0.143664711
1972	0.1436449475
1973	0.1436269425
1974	0.1435977562
1975	0.1435728887
1976	0.1435608705
1977	0.1435544806
1978	0.1435345917
1979	0.1435208346
1980	0.1435019714
1981	0.143484261
1982	0.1434524871
1983	0.1434299476
1984	0.1433999675
1985	0.1433763864
1986	0.1433462847
1987	0.1433152148
1988	0.1432992508
1989	0.1432830572
1990	0.1432681356
1991	0.1432361229
1992	0.1432109214
1993	0.1431916276
1994	0.1431657712
1995	0.1431499025
1996	0.1431355749
1997	0.143122498
1998	0.1431213286
1999	0.1431053879
2000	0.1430929826
2001	0.1430706004
2002	0.1430546319
2003	0.1430519187
2004	0.1430298388
2005	0.1430059985
2006	0.1429751802
2007	0.1429701599
2008	0.1429556036
2009	0.1429330509
2010	0.1429180451
2011	0.1429016746
2012	0.1428784553
2013	0.1428616695
2014	0.1428517481
2015	0.142828943
2016	0.142810005
2017	0.1428025865
2018	0.1427836705
2019	0.1427662322
2020	0.1427524095
2021	0.1427278952
2022	0.1426949197
2023	0.1426765195
2024	0.1426542444
2025	0.1426387528
2026	0.1426262553
2027	0.1426075655
2028	0.1425860523
2029	0.142562776
2030	0.1425412818
2031	0.1425212978
2032	0.1425006909
2033	0.1424799147
2034	0.1424610971
2035	0.1424531444
2036	0.1424308396
2037	0.1424133213
2038	0.142394725
2039	0.1423781702
2040	0.1423687628
2041	0.1423501288
2042	0.1423317019
2043	0.1423157288
2044	0.1423015758
2045	0.1422954039
2046	0.1422830927
2047	0.1422696735
2048	0.1422446147
2049	0.1422272094
2050	0.1421984953
2051	0.1421843604
2052	0.1421646442
2053	0.1421307462
2054	0.1421147162
2055	0.142095368
2056	0.1420751037
2057	0.1420508013
2058	0.1420290233
2059	0.1420042574
2060	0.1419877956
2061	0.1419639734
2062	0.1419420024
2063	0.1419286969
2064	0.1419043796
2065	0.1418808207
2066	0.14185464
2067	0.1418334601
2068	0.1418182486
2069	0.1418028061
2070	0.1417809547
2071	0.141776031
2072	0.1417531759
2073	0.1417286466
2074	0.1417191699
2075	0.1416921704
2076	0.1416629272
2077	0.1416500497
2078	0.1416425187
2079	0.1416237859
2080	0.1416085788
2081	0.141591875
2082	0.1415624219
2083	0.1415530753
2084	0.1415433712
2085	0.1415292364
2086	0.1415080128
2087	0.141486792
2088	0.1414647441
2089	0.1414579041
2090	0.1414273124
2091	0.1414037782
2092	0.1413900527
2093	0.1413602615
2094	0.141342324
2095	0.1413200024
2096	0.1413095064
2097	0.1412942766
2098	0.1412761242
2099	0.141256562
2100	0.1412392119
2101	0.1412214959
2102	0.1412002392
2103	0.1411869305
2104	0.1411644896
2105	0.1411493548
2106	0.1411331238
2107	0.1411199482
2108	0.1410998342
2109	0.1410824101
2110	0.1410580653
2111	0.1410364893
2112	0.1410272479
2113	0.1410005998
2114	0.1409766731
2115	0.1409650449
2116	0.1409376321
2117	0.1409240929
2118	0.140899375
2119	0.1408720559
2120	0.1408586738
2121	0.1408403755
2122	0.1408168921
2123	0.1408020613
2124	0.1407838001
2125	0.1407534516
2126	0.1407387783
2127	0.1407203069
2128	0.1406982344
2129	0.1406803604
2130	0.1406604999
2131	0.1406464695
2132	0.1406213758
2133	0.1406108749
2134	0.1405956078
2135	0.1405891833
2136	0.1405702731
2137	0.1405531948
2138	0.1405281284
2139	0.1405137031
2140	0.1404898037
2141	0.140472206
2142	0.1404600993
2143	0.1404461884
2144	0.1404263503
2145	0.1404118182
2146	0.1403954042
2147	0.1403766995
2148	0.1403633877
2149	0.1403351324
2150	0.1403193691
2151	0.1403184109
2152	0.1402956517
2153	0.1402776506
2154	0.1402642235
2155	0.1402353407
2156	0.1402157769
2157	0.1402036622
2158	0.1401838458
2159	0.1401616669
2160	0.1401602556
2161	0.1401592181
2162	0.1401369269
2163	0.140118976
2164	0.1401061817
2165	0.1400861807
2166	0.1400678096
2167	0.1400529477
2168	0.1400404927
2169	0.1400274551
2170	0.1400117692
2171	0.1399876074
2172	0.1399664165
2173	0.139944358
2174	0.139926414
2175	0.1399135992
2176	0.1398929242
2177	0.1398816362
2178	0.1398625932
2179	0.1398472728
2180	0.1398422263
2181	0.1398201293
2182	0.1397974884
2183	0.1397812307
2184	0.1397672201
2185	0.1397605634
2186	0.1397397728
2187	0.1397185962
2188	0.1397032529
2189	0.1396779228
2190	0.1396414383
2191	0.1396134733
2192	0.139583561
2193	0.1395687396
2194	0.1395553355
2195	0.1395262295
2196	0.1395072709
2197	0.1394802587
2198	0.1394588791
2199	0.1394375702
2200	0.1394233306
2201	0.139407955
2202	0.1393936251
2203	0.1393690499
2204	0.1393479912
2205	0.13933541
2206	0.1393115064
2207	0.1393017492
2208	0.139286991
2209	0.1392707327
2210	0.1392544935
2211	0.1392353693
2212	0.1392172849
2213	0.1392054893
2214	0.1391815172
2215	0.1391658849
2216	0.1391471577
2217	0.1391284496
2218	0.1391103747
2219	0.1391056616
2220	0.1390836133
2221	0.1390658176
2222	0.1390517277
2223	0.1390406994
2224	0.1390266392
2225	0.1390124207
2226	0.1390060466
2227	0.1389846102
2228	0.1389639035
2229	0.1389584815
2230	0.138944833
2231	0.1389235082
2232	0.1389008794
2233	0.1388952322
2234	0.1388779815
2235	0.1388582688
2236	0.1388386125
2237	0.1388131491
2238	0.1387970548
2239	0.1387840225
2240	0.1387607846
2241	0.1387442906
2242	0.1387240676
2243	0.1387029804
2244	0.1386902845
2245	0.1386674675
2246	0.1386538602
2247	0.1386342907
2248	0.1386077226
2249	0.138588385
2250	0.1385708731
2251	0.1385509946
2252	0.1385349885
2253	0.1385218171
2254	0.1384930084
2255	0.1384816116
2256	0.1384600739
2257	0.1384442247
2258	0.1384336901
2259	0.1384147355
2260	0.1383988642
2261	0.1383874778
2262	0.1383645535
2263	0.1383549872
2264	0.1383314842
2265	0.138311143
2266	0.1383006168
2267	0.1382871382
2268	0.138265261
2269	0.1382640612
2270	0.138239352
2271	0.1382280796
2272	0.1382012932
2273	0.1381739175
2274	0.1381542287
2275	0.1381399692
2276	0.1381155652
2277	0.1381110703
2278	0.1380971893
2279	0.1380843575
2280	0.1380668853
2281	0.1380495428
2282	0.1380309692
2283	0.1380115042
2284	0.1379998115
2285	0.1379888206
2286	0.1379713069
2287	0.1379539519
2288	0.1379292119
2289	0.1379137038
2290	0.1378945776
2291	0.1378704619
2292	0.1378518893
2293	0.1378354832
2294	0.1378268515
2295	0.1378143359
2296	0.1377974472
2297	0.1377724614
2298	0.1377546334
2299	0.1377404192
2300	0.1377267129
2301	0.1377021462
2302	0.1376925974
2303	0.1376718738
2304	0.1376545062
2305	0.1376273208
2306	0.1376120548
2307	0.1376116209
2308	0.1375899377
2309	0.1375720657
2310	0.1375525924
2311	0.1375334971
2312	0.1375167602
2313	0.1374896584
2314	0.1374734581
2315	0.1374571821
2316	0.1374426339
2317	0.137423017
2318	0.1374215477
2319	0.1374061874
2320	0.1373867783
2321	0.1373692094
2322	0.1373473437
2323	0.1373337104
2324	0.1373243143
2325	0.13730674
2326	0.1372867127
2327	0.1372707189
2328	0.1372696452
2329	0.1372507412
2330	0.137229592
2331	0.1372194709
2332	0.1372027446
2333	0.1372001566
2334	0.1371744121
2335	0.1371633536
2336	0.1371518804
2337	0.137140159
2338	0.1371108294
2339	0.1370957313
2340	0.1370931837
2341	0.1370756066
2342	0.137058428
2343	0.1370425622
2344	0.1370183096
2345	0.136996492
2346	0.1369780465
2347	0.1369614378
2348	0.1369456088
2349	0.1369274653
2350	0.1369086608
2351	0.1369065792
2352	0.1368887411
2353	0.1368740542
2354	0.1368521282
2355	0.1368358759
2356	0.1368199259
2357	0.1367960914
2358	0.1367773027
2359	0.136758829
2360	0.1367336361
2361	0.1367086599
2362	0.1366949834
2363	0.136677856
2364	0.1366625708
2365	0.1366494298
2366	0.13662691
2367	0.1366095098
2368	0.1365826151
2369	0.1365615902
2370	0.1365397715
2371	0.1365180725
2372	0.1365016526
2373	0.1364800875
2374	0.1364666363
2375	0.1364484753
2376	0.1364317856
2377	0.1364235688
2378	0.1364012739
2379	0.1363785053
2380	0.1363593016
2381	0.1363443374
2382	0.1363245072
2383	0.1363081831
2384	0.1362867156
2385	0.1362732284
2386	0.1362570544
2387	0.136235089
2388	0.1362160336
2389	0.1362039732
2390	0.1361871286
2391	0.1361732865
2392	0.1361623708
2393	0.1361434712
2394	0.1361246469
2395	0.1361094861
2396	0.1360899628
2397	0.1360635693
2398	0.136042476
2399	0.1360247011
2400	0.1360082681
2401	0.1359908406
2402	0.1359745651
2403	0.1359480636
2404	0.1359260275
2405	0.1359075807
2406	0.1358943346
2407	0.1358859582
2408	0.1358755096
2409	0.1358717772
2410	0.1358583787
2411	0.135832682
2412	0.135822526
2413	0.1358073237
2414	0.1358048168
2415	0.1357824274
2416	0.135766351
2417	0.1357514299
2418	0.1357508989
2419	0.1357376506
2420	0.1357166819
2421	0.1357093732
2422	0.1356964468
2423	0.1356731013
2424	0.1356551945
2425	0.1356405197
2426	0.1356204693
2427	0.1356200537
2428	0.1356063835
2429	0.1355955234
2430	0.1355835767
2431	0.1355725417
2432	0.1355546203
2433	0.1355374249
2434	0.1355330161
2435	0.1355143182
2436	0.1355044655
2437	0.1354766929
2438	0.1354530273
2439	0.1354416062
2440	0.1354186951
2441	0.1354100792
2442	0.1353919981
2443	0.1353730031
2444	0.1353718808
2445	0.1353521689
2446	0.1353355828
2447	0.1353228319
2448	0.1353075222
2449	0.1352810248
2450	0.1352542132
2451	0.1352535683
2452	0.1352526804
2453	0.1352396933
2454	0.1352220464
2455	0.1352086262
2456	0.1351922917
2457	0.1351711385
2458	0.1351541934
2459	0.1351304086
2460	0.1351112979
2461	0.1350922957
2462	0.1350649772
2463	0.1350537651
2464	0.1350366142
2465	0.135022659
2466	0.1350184454
2467	0.1349911336
2468	0.1349817249
2469	0.1349651524
2470	0.1349537033
2471	0.1349367278
2472	0.134921483
2473	0.1349048061
2474	0.1348826072
2475	0.1348762239
2476	0.1348565913
2477	0.1348330025
2478	0.134813886
2479	0.1348123663
2480	0.13480527
2481	0.1347793353
2482	0.1347520401
2483	0.1347358538
2484	0.1347262979
2485	0.1347184231
2486	0.1347062987
2487	0.1346922305
2488	0.1346764642
2489	0.1346573914
2490	0.1346383225
2491	0.1346122635
2492	0.1345930831
2493	0.1345791732
2494	0.1345684259
2495	0.1345508174
2496	0.1345447784
2497	0.1345328891
2498	0.1345214638
2499	0.1345025589
2500	0.1344910635
2501	0.1344835941
2502	0.1344653402
2503	0.1344470437
2504	0.1344293755
2505	0.1344172743
2506	0.1344016731
2507	0.134391894
2508	0.1343777679
2509	0.1343666565
2510	0.1343476047
2511	0.1343255815
2512	0.134316269
2513	0.1342967472
2514	0.1342830401
2515	0.1342621778
2516	0.134246804
2517	0.1342324047
2518	0.1342151423
2519	0.1342008002
2520	0.1341806505
2521	0.1341675784
2522	0.1341546696
2523	0.1341403288
2524	0.1341281459
2525	0.1341107972
2526	0.1340857576
2527	0.1340728924
2528	0.1340599328
2529	0.1340394037
2530	0.1340289894
2531	0.134012297
2532	0.1339938718
2533	0.1339674914
2534	0.1339536166
2535	0.1339274749
2536	0.133923663
2537	0.133910368
2538	0.1339001481
2539	0.1338919237
2540	0.1338752984
2541	0.1338635572
2542	0.1338586762
2543	0.1338373212
2544	0.1338325701
2545	0.1338176279
2546	0.1338028941
2547	0.1337755131
2548	0.1337509907
2549	0.1337320184
2550	0.1337113745
2551	0.1336935388
2552	0.1336796674
2553	0.1336682449
2554	0.1336584621
2555	0.1336463965
2556	0.1336331901
2557	0.1336127817
2558	0.133600339
2559	0.1335840596
2560	0.1335663738
2561	0.1335398397
2562	0.1335252685
2563	0.1335142845
2564	0.1335033841
2565	0.1334886088
2566	0.133477584
2567	0.1334687468
2568	0.1334535325
2569	0.1334354445
2570	0.1334184212
2571	0.1334030696
2572	0.1333955058
2573	0.1333794021
2574	0.1333570751
2575	0.1333399748
2576	0.1333215399
2577	0.1333028974
2578	0.1332888466
2579	0.1332841126
2580	0.1332778251
2581	0.1332655644
2582	0.133254453
2583	0.1332349868
2584	0.1332195332
2585	0.133206302
2586	0.1331916162
2587	0.1331724733
2588	0.1331597816
2589	0.1331450882
2590	0.1331365379
2591	0.1331287727
2592	0.1331148864
2593	0.1331135218
2594	0.1330984486
2595	0.1330773149
2596	0.1330678675
2597	0.1330468005
2598	0.133027344
2599	0.1330229714
2600	0.1330093556
2601	0.1329946611
2602	0.1329825919
2603	0.1329497179
2604	0.1329273745
2605	0.1329029706
2606	0.1328930647
2607	0.1328780727
2608	0.1328542505
2609	0.1328420268
2610	0.1328308642
2611	0.1328218231
2612	0.1328089434
2613	0.1327799913
2614	0.1327657594
2615	0.1327528471
2616	0.1327380027
2617	0.1327249855
2618	0.132713257
2619	0.1326984282
2620	0.1326910684
2621	0.132674528
2622	0.1326597889
2623	0.1326454297
2624	0.1326447395
2625	0.1326248732
2626	0.1326131489
2627	0.1325977695
2628	0.1325803924
2629	0.1325608805
2630	0.1325425303
2631	0.1325322566
2632	0.1325116148
2633	0.1325053538
2634	0.1324885682
2635	0.1324618691
2636	0.1324462297
2637	0.1324344357
2638	0.1324147025
2639	0.1323987332
2640	0.1323789142
2641	0.1323654391
2642	0.1323484152
2643	0.1323416545
2644	0.1323307097
2645	0.1323107729
2646	0.1322928262
2647	0.1322739742
2648	0.132263124
2649	0.1322409835
2650	0.132225724
2651	0.1322205008
2652	0.1322002226
2653	0.1321731017
2654	0.1321611331
2655	0.1321425116
2656	0.1321161009
2657	0.132096787
2658	0.1320831269
2659	0.1320643583
2660	0.1320550235
2661	0.1320293471
2662	0.1320126911
2663	0.1320053091
2664	0.1319946993
2665	0.1319810123
2666	0.1319627758
2667	0.1319504998
2668	0.131938374
2669	0.1319160547
2670	0.1318988377
2671	0.1318902701
2672	0.1318737449
2673	0.1318652038
2674	0.1318410502
2675	0.1318209444
2676	0.1317943513
2677	0.1317784825
2678	0.1317692931
2679	0.1317578595
2680	0.1317338757
2681	0.1317164291
2682	0.1316969282
2683	0.1316766772
2684	0.131664596
2685	0.131644361
2686	0.131626093
2687	0.1316000376
2688	0.1315862038
2689	0.1315808257
2690	0.1315619797
2691	0.131535413
2692	0.1315229177
2693	0.1315121863
2694	0.1314966331
2695	0.1314951623
2696	0.1314822745
2697	0.1314652178
2698	0.1314443408
2699	0.1314278204
2700	0.1314185722
2701	0.1314064418
2702	0.1313930058
2703	0.131373559
2704	0.131359353
2705	0.1313503627
2706	0.1313426843
2707	0.1313352066
2708	0.1313087354
2709	0.1312932916
2710	0.1312850934
2711	0.1312695387
2712	0.1312487014
2713	0.1312348145
2714	0.1312108385
2715	0.1311937292
2716	0.1311733685
2717	0.131160411
2718	0.1311425002
2719	0.1311220125
2720	0.1311007174
2721	0.1310918537
2722	0.1310784221
2723	0.1310685627
2724	0.1310500576
2725	0.131030163
2726	0.1310061611
2727	0.130990234
2728	0.1309828001
2729	0.1309629015
2730	0.1309341801
2731	0.1309129619
2732	0.130902582
2733	0.1308898534
2734	0.1308764985
2735	0.1308548597
2736	0.1308414772
2737	0.1308306834
2738	0.1308144738
2739	0.1307876869
2740	0.1307733798
2741	0.1307542095
2742	0.1307403627
2743	0.1307166133
2744	0.1307041916
2745	0.13068087
2746	0.1306742982
2747	0.1306483427
2748	0.1306361198
2749	0.1306324497
2750	0.130616652
2751	0.130597097
2752	0.1305798428
2753	0.1305675232
2754	0.1305553686
2755	0.1305375204
2756	0.1305212183
2757	0.1305037483
2758	0.1304882322
2759	0.1304751727
2760	0.1304650638
2761	0.1304508746
2762	0.1304271547
2763	0.1304092904
2764	0.1303916375
2765	0.1303752912
2766	0.1303489143
2767	0.1303381926
2768	0.1303243915
2769	0.1303086768
2770	0.1303035278
2771	0.1302832711
2772	0.130268078
2773	0.1302455693
2774	0.1302252303
2775	0.1302125456
2776	0.1302015509
2777	0.1301889641
2778	0.1301691234
2779	0.1301422722
2780	0.1301331912
2781	0.1301164241
2782	0.1301023297
2783	0.1300811613
2784	0.1300687164
2785	0.1300502827
2786	0.130033741
2787	0.1300169106
2788	0.1300034084
2789	0.1299949365
2790	0.1299737687
2791	0.1299613054
2792	0.1299466689
2793	0.1299361155
2794	0.1299244685
2795	0.1299101531
2796	0.1298962538
2797	0.1298761187
2798	0.1298562684
2799	0.1298370031
2800	0.1298230174
2801	0.1298046417
2802	0.1297878785
2803	0.1297696935
2804	0.1297505677
2805	0.1297467544
2806	0.1297295946
2807	0.1297189201
2808	0.1296924521
2809	0.1296864133
2810	0.1296657871
2811	0.1296503113
2812	0.1296310725
2813	0.1296209283
2814	0.1296085001
2815	0.129596989
2816	0.1295909111
2817	0.1295836344
2818	0.129569014
2819	0.1295511697
2820	0.1295357469
2821	0.1295157985
2822	0.1295012362
2823	0.1294886584
2824	0.1294713727
2825	0.1294518966
2826	0.1294412685
2827	0.1294314977
2828	0.1294223755
2829	0.1294079008
2830	0.1293890202
2831	0.1293767592
2832	0.1293618672
2833	0.1293446479
2834	0.1293330647
2835	0.1293098095
2836	0.1292919836
2837	0.1292761911
2838	0.1292543645
2839	0.1292414823
2840	0.1292188942
2841	0.1292081386
2842	0.1291900629
2843	0.1291810827
2844	0.1291775858
2845	0.1291648663
2846	0.1291461113
2847	0.1291327009
2848	0.129121471
2849	0.129114235
2850	0.1290976213
2851	0.1290805371
2852	0.1290614774
2853	0.1290487259
2854	0.129024416
2855	0.1290022835
2856	0.1289893524
2857	0.1289754008
2858	0.1289561417
2859	0.1289427325
2860	0.1289175534
2861	0.1288996235
2862	0.1288855838
2863	0.1288731189
2864	0.1288589411
2865	0.1288450293
2866	0.1288234854
2867	0.1288089533
2868	0.128800773
2869	0.1287813183
2870	0.128761994
2871	0.1287375439
2872	0.1287226888
2873	0.1287118799
2874	0.1286918552
2875	0.1286736287
2876	0.1286652369
2877	0.1286531564
2878	0.1286371107
2879	0.1286345577
2880	0.1286181849
2881	0.1286054654
2882	0.1285876633
2883	0.1285766634
2884	0.1285631625
2885	0.1285450967
2886	0.1285212011
2887	0.1285007929
2888	0.1284787657
2889	0.1284720638
2890	0.1284549998
2891	0.1284456815
2892	0.1284270835
2893	0.1284132068
2894	0.1283983895
2895	0.1283957422
2896	0.1283757124
2897	0.12835578
2898	0.1283394915
2899	0.1283229139
2900	0.1283146827
2901	0.1283059702
2902	0.1282935673
2903	0.1282706063
2904	0.128253065
2905	0.1282359475
2906	0.1282256738
2907	0.1282176634
2908	0.1282087461
2909	0.1282004148
2910	0.12817918
2911	0.1281700561
2912	0.1281588097
2913	0.12814303
2914	0.1281276248
2915	0.1281099177
2916	0.1280770951
2917	0.1280594135
2918	0.1280389048
2919	0.1280201218
2920	0.1280090261
2921	0.1279960518
2922	0.1279782131
2923	0.1279633976
2924	0.1279516918
